RRinterval	annotation
960.000000	0
915.000000	0
905.000000	0
940.000000	0
920.000000	0
960.000000	0
1030.000000	0
960.000000	0
975.000000	0
980.000000	0
930.000000	0
590.000000	0
335.000000	0
970.000000	0
895.000000	0
940.000000	0
930.000000	0
550.000000	0
340.000000	0
950.000000	0
530.000000	0
340.000000	0
900.000000	0
595.000000	0
345.000000	0
860.000000	0
600.000000	0
340.000000	0
930.000000	0
550.000000	0
355.000000	0
620.000000	0
320.000000	0
585.000000	0
335.000000	0
920.000000	0
595.000000	0
365.000000	0
860.000000	0
905.000000	0
935.000000	0
920.000000	0
580.000000	0
355.000000	0
570.000000	0
335.000000	0
565.000000	0
350.000000	0
605.000000	0
325.000000	0
575.000000	0
345.000000	0
560.000000	0
350.000000	0
935.000000	0
910.000000	0
875.000000	0
590.000000	0
345.000000	0
880.000000	0
860.000000	0
530.000000	0
340.000000	0
825.000000	0
560.000000	0
345.000000	0
930.000000	0
945.000000	0
995.000000	0
915.000000	0
955.000000	0
920.000000	0
885.000000	0
930.000000	0
530.000000	0
340.000000	0
910.000000	0
915.000000	0
855.000000	0
905.000000	0
505.000000	0
340.000000	0
885.000000	0
905.000000	0
875.000000	0
890.000000	0
855.000000	0
510.000000	0
335.000000	0
510.000000	0
340.000000	0
505.000000	0
335.000000	0
920.000000	0
825.000000	0
530.000000	0
325.000000	0
555.000000	0
330.000000	0
890.000000	0
560.000000	0
345.000000	0
885.000000	0
890.000000	0
565.000000	0
340.000000	0
545.000000	0
335.000000	0
590.000000	0
340.000000	0
865.000000	0
430.000000	0
335.000000	0
850.000000	0
820.000000	0
820.000000	0
575.000000	0
365.000000	0
865.000000	0
520.000000	0
335.000000	0
590.000000	0
340.000000	0
885.000000	0
505.000000	0
330.000000	0
560.000000	0
330.000000	0
565.000000	0
335.000000	0
830.000000	0
510.000000	0
335.000000	0
765.000000	0
805.000000	0
425.000000	0
315.000000	0
885.000000	0
860.000000	0
845.000000	0
920.000000	0
860.000000	0
875.000000	0
550.000000	0
335.000000	0
840.000000	0
925.000000	0
865.000000	0
525.000000	0
325.000000	0
960.000000	0
835.000000	0
575.000000	0
345.000000	0
555.000000	0
330.000000	0
875.000000	0
930.000000	0
850.000000	0
845.000000	0
905.000000	0
835.000000	0
495.000000	0
330.000000	0
560.000000	0
330.000000	0
475.000000	0
325.000000	0
760.000000	0
815.000000	0
835.000000	0
560.000000	0
335.000000	0
925.000000	0
905.000000	0
550.000000	0
335.000000	0
890.000000	0
850.000000	0
825.000000	0
785.000000	0
805.000000	0
875.000000	0
865.000000	0
895.000000	0
615.000000	0
330.000000	0
975.000000	0
500.000000	0
335.000000	0
805.000000	0
785.000000	0
165.000000	3
1295.000000	0
1615.000000	0
565.000000	0
1290.000000	0
625.000000	0
340.000000	0
610.000000	0
300.000000	3
900.000000	0
970.000000	0
590.000000	0
295.000000	3
585.000000	0
325.000000	0
555.000000	0
340.000000	0
815.000000	0
485.000000	0
285.000000	3
2305.000000	3
1350.000000	0
755.000000	0
270.000000	3
310.000000	0
2475.000000	3
275.000000	3
520.000000	0
325.000000	0
550.000000	0
325.000000	0
855.000000	0
565.000000	0
310.000000	0
860.000000	0
830.000000	0
580.000000	0
300.000000	0
855.000000	0
855.000000	0
540.000000	0
345.000000	0
2280.000000	3
725.000000	0
785.000000	0
785.000000	0
875.000000	0
490.000000	0
285.000000	3
800.000000	0
440.000000	0
325.000000	0
390.000000	0
335.000000	0
330.000000	0
350.000000	0
670.000000	0
780.000000	0
485.000000	0
320.000000	0
540.000000	0
340.000000	0
810.000000	0
485.000000	0
345.000000	0
615.000000	0
3540.000000	3
830.000000	0
455.000000	0
320.000000	0
480.000000	0
330.000000	0
490.000000	0
330.000000	0
780.000000	0
490.000000	0
325.000000	0
835.000000	0
495.000000	0
335.000000	0
490.000000	0
295.000000	3
500.000000	0
330.000000	0
835.000000	0
480.000000	0
325.000000	0
515.000000	0
335.000000	0
870.000000	0
845.000000	0
800.000000	0
850.000000	0
835.000000	0
775.000000	0
840.000000	0
860.000000	0
855.000000	0
495.000000	0
325.000000	0
910.000000	0
820.000000	0
910.000000	0
870.000000	0
860.000000	0
815.000000	0
825.000000	0
850.000000	0
815.000000	0
515.000000	0
325.000000	0
895.000000	0
520.000000	0
335.000000	0
495.000000	0
365.000000	0
855.000000	0
890.000000	0
890.000000	0
900.000000	0
625.000000	0
320.000000	0
855.000000	0
855.000000	0
845.000000	0
835.000000	0
785.000000	0
840.000000	0
495.000000	0
315.000000	0
530.000000	0
340.000000	0
830.000000	0
585.000000	0
290.000000	3
570.000000	0
320.000000	0
870.000000	0
895.000000	0
530.000000	0
320.000000	0
850.000000	0
540.000000	0
330.000000	0
880.000000	0
895.000000	0
885.000000	0
600.000000	0
315.000000	0
925.000000	0
850.000000	0
570.000000	0
350.000000	0
565.000000	0
335.000000	0
850.000000	0
905.000000	0
910.000000	0
920.000000	0
610.000000	0
290.000000	3
930.000000	0
920.000000	0
560.000000	0
320.000000	0
965.000000	0
870.000000	0
890.000000	0
965.000000	0
910.000000	0
500.000000	0
345.000000	0
525.000000	0
123370.000000	3
25890.000000	3
620.000000	0
1040.000000	0
920.000000	0
1025.000000	0
360.000000	0
525.000000	0
315.000000	0
510.000000	0
330.000000	0
860.000000	0
605.000000	0
305.000000	0
860.000000	0
870.000000	0
645.000000	0
310.000000	0
865.000000	0
905.000000	0
665.000000	0
305.000000	0
565.000000	0
340.000000	0
865.000000	0
915.000000	0
915.000000	0
605.000000	0
290.000000	3
715.000000	0
300.000000	0
1015.000000	0
975.000000	0
950.000000	0
905.000000	0
625.000000	0
305.000000	0
620.000000	0
300.000000	3
550.000000	0
330.000000	0
955.000000	0
1005.000000	0
615.000000	0
340.000000	0
645.000000	0
305.000000	0
640.000000	0
340.000000	0
875.000000	0
880.000000	0
915.000000	0
915.000000	0
970.000000	0
635.000000	0
345.000000	0
630.000000	0
305.000000	0
650.000000	0
305.000000	0
595.000000	0
340.000000	0
855.000000	0
885.000000	0
560.000000	0
340.000000	0
855.000000	0
560.000000	0
300.000000	0
905.000000	0
530.000000	0
325.000000	0
630.000000	0
300.000000	3
940.000000	0
865.000000	0
615.000000	0
295.000000	3
635.000000	0
295.000000	3
895.000000	0
675.000000	0
305.000000	0
990.000000	0
645.000000	0
305.000000	0
690.000000	0
305.000000	0
620.000000	0
335.000000	0
920.000000	0
630.000000	0
305.000000	0
545.000000	0
325.000000	0
590.000000	0
300.000000	3
930.000000	0
570.000000	0
335.000000	0
605.000000	0
315.000000	0
950.000000	0
910.000000	0
915.000000	0
955.000000	0
560.000000	0
335.000000	0
560.000000	0
295.000000	3
600.000000	0
310.000000	0
905.000000	0
575.000000	0
295.000000	3
615.000000	0
300.000000	3
935.000000	0
900.000000	0
610.000000	0
305.000000	0
635.000000	0
305.000000	0
900.000000	0
930.000000	0
935.000000	0
930.000000	0
615.000000	0
310.000000	0
935.000000	0
565.000000	0
340.000000	0
910.000000	0
930.000000	0
920.000000	0
900.000000	0
600.000000	0
300.000000	0
925.000000	0
545.000000	0
345.000000	0
595.000000	0
305.000000	0
930.000000	0
930.000000	0
570.000000	0
350.000000	0
615.000000	0
305.000000	0
575.000000	0
340.000000	0
575.000000	0
310.000000	0
925.000000	0
905.000000	0
900.000000	0
905.000000	0
900.000000	0
880.000000	0
925.000000	0
910.000000	0
860.000000	0
925.000000	0
580.000000	0
350.000000	0
890.000000	0
615.000000	0
310.000000	0
915.000000	0
575.000000	0
310.000000	0
580.000000	0
300.000000	3
595.000000	0
310.000000	0
565.000000	0
295.000000	3
910.000000	0
565.000000	0
335.000000	0
540.000000	0
330.000000	0
625.000000	0
305.000000	0
635.000000	0
305.000000	0
900.000000	0
905.000000	0
580.000000	0
335.000000	0
585.000000	0
335.000000	0
585.000000	0
300.000000	0
610.000000	0
325.000000	0
880.000000	0
880.000000	0
615.000000	0
300.000000	0
940.000000	0
910.000000	0
915.000000	0
615.000000	0
305.000000	0
880.000000	0
630.000000	0
310.000000	0
925.000000	0
870.000000	0
595.000000	0
305.000000	0
920.000000	0
880.000000	0
890.000000	0
560.000000	0
330.000000	0
880.000000	0
620.000000	0
305.000000	0
920.000000	0
880.000000	0
915.000000	0
590.000000	0
345.000000	0
880.000000	0
920.000000	0
575.000000	0
350.000000	0
535.000000	0
340.000000	0
620.000000	0
305.000000	0
970.000000	0
905.000000	0
940.000000	0
960.000000	0
905.000000	0
915.000000	0
925.000000	0
875.000000	0
915.000000	0
590.000000	0
300.000000	3
910.000000	0
950.000000	0
950.000000	0
610.000000	0
310.000000	0
630.000000	0
305.000000	0
590.000000	0
340.000000	0
920.000000	0
935.000000	0
935.000000	0
915.000000	0
610.000000	0
305.000000	0
910.000000	0
880.000000	0
920.000000	0
925.000000	0
890.000000	0
900.000000	0
920.000000	0
900.000000	0
585.000000	0
295.000000	3
940.000000	0
885.000000	0
590.000000	0
310.000000	0
605.000000	0
315.000000	0
885.000000	0
915.000000	0
860.000000	0
535.000000	0
325.000000	0
565.000000	0
440.000000	0
665.000000	0
800.000000	0
830.000000	0
910.000000	0
900.000000	0
610.000000	0
340.000000	0
975.000000	0
585.000000	0
335.000000	0
600.000000	0
350.000000	0
570.000000	0
345.000000	0
850.000000	0
560.000000	0
325.000000	0
585.000000	0
335.000000	0
900.000000	0
950.000000	0
915.000000	0
945.000000	0
630.000000	0
335.000000	0
590.000000	0
335.000000	0
580.000000	0
335.000000	0
905.000000	0
865.000000	0
595.000000	0
335.000000	0
555.000000	0
335.000000	0
860.000000	0
950.000000	0
935.000000	0
935.000000	0
635.000000	0
345.000000	0
920.000000	0
915.000000	0
910.000000	0
575.000000	0
340.000000	0
525.000000	0
350.000000	0
565.000000	0
350.000000	0
930.000000	0
900.000000	0
930.000000	0
910.000000	0
875.000000	0
920.000000	0
590.000000	0
345.000000	0
570.000000	0
360.000000	0
915.000000	0
875.000000	0
890.000000	0
580.000000	0
335.000000	0
910.000000	0
580.000000	0
340.000000	0
900.000000	0
570.000000	0
350.000000	0
580.000000	0
340.000000	0
570.000000	0
330.000000	0
535.000000	0
335.000000	0
915.000000	0
520.000000	0
345.000000	0
855.000000	0
925.000000	0
935.000000	0
890.000000	0
955.000000	0
995.000000	0
985.000000	0
645.000000	0
360.000000	0
580.000000	0
350.000000	0
940.000000	0
930.000000	0
945.000000	0
630.000000	0
330.000000	0
620.000000	0
330.000000	0
585.000000	0
355.000000	0
935.000000	0
900.000000	0
920.000000	0
595.000000	0
330.000000	0
570.000000	0
345.000000	0
590.000000	0
350.000000	0
900.000000	0
875.000000	0
535.000000	0
305.000000	0
460.000000	0
335.000000	0
830.000000	0
555.000000	0
325.000000	0
545.000000	0
340.000000	0
590.000000	0
335.000000	0
605.000000	0
345.000000	0
905.000000	0
950.000000	0
580.000000	0
345.000000	0
865.000000	0
900.000000	0
610.000000	0
345.000000	0
605.000000	0
335.000000	0
1000.000000	0
645.000000	0
345.000000	0
960.000000	0
1000.000000	0
970.000000	0
970.000000	0
625.000000	0
360.000000	0
550.000000	0
345.000000	0
615.000000	0
310.000000	0
660.000000	0
325.000000	0
890.000000	0
635.000000	0
345.000000	0
610.000000	0
355.000000	0
625.000000	0
325.000000	0
1005.000000	0
950.000000	0
570.000000	0
355.000000	0
955.000000	0
955.000000	0
920.000000	0
990.000000	0
975.000000	0
965.000000	0
655.000000	0
345.000000	0
985.000000	0
955.000000	0
635.000000	0
340.000000	0
960.000000	0
950.000000	0
635.000000	0
335.000000	0
630.000000	0
360.000000	0
925.000000	0
980.000000	0
980.000000	0
630.000000	0
350.000000	0
995.000000	0
1065.000000	0
955.000000	0
690.000000	0
305.000000	0
615.000000	0
340.000000	0
660.000000	0
320.000000	0
940.000000	0
950.000000	0
985.000000	0
980.000000	0
965.000000	0
980.000000	0
935.000000	0
995.000000	0
635.000000	0
345.000000	0
585.000000	0
355.000000	0
960.000000	0
620.000000	0
355.000000	0
950.000000	0
630.000000	0
345.000000	0
630.000000	0
345.000000	0
950.000000	0
680.000000	0
315.000000	0
625.000000	0
350.000000	0
640.000000	0
310.000000	0
955.000000	0
910.000000	0
945.000000	0
580.000000	0
355.000000	0
900.000000	0
620.000000	0
345.000000	0
645.000000	0
345.000000	0
665.000000	0
300.000000	3
670.000000	0
335.000000	0
690.000000	0
355.000000	0
1000.000000	0
680.000000	0
345.000000	0
970.000000	0
940.000000	0
985.000000	0
905.000000	0
975.000000	0
1000.000000	0
670.000000	0
310.000000	0
660.000000	0
340.000000	0
660.000000	0
335.000000	0
650.000000	0
360.000000	0
965.000000	0
940.000000	0
955.000000	0
600.000000	0
340.000000	0
945.000000	0
590.000000	0
350.000000	0
985.000000	0
960.000000	0
665.000000	0
310.000000	0
765.000000	0
315.000000	0
670.000000	0
310.000000	0
660.000000	0
310.000000	0
960.000000	0
590.000000	0
340.000000	0
635.000000	0
350.000000	0
970.000000	0
590.000000	0
360.000000	0
945.000000	0
975.000000	0
620.000000	0
345.000000	0
975.000000	0
635.000000	0
345.000000	0
590.000000	0
350.000000	0
950.000000	0
940.000000	0
915.000000	0
585.000000	0
340.000000	0
580.000000	0
360.000000	0
515.000000	0
325.000000	0
475.000000	0
335.000000	0
460.000000	0
335.000000	0
500.000000	0
330.000000	0
690.000000	0
315.000000	0
960.000000	0
1005.000000	0
645.000000	0
335.000000	0
1005.000000	0
625.000000	0
350.000000	0
920.000000	0
980.000000	0
965.000000	0
605.000000	0
335.000000	0
975.000000	0
630.000000	0
350.000000	0
580.000000	0
355.000000	0
595.000000	0
335.000000	0
620.000000	0
345.000000	0
920.000000	0
910.000000	0
910.000000	0
910.000000	0
895.000000	0
935.000000	0
605.000000	0
355.000000	0
915.000000	0
620.000000	0
335.000000	0
940.000000	0
955.000000	0
940.000000	0
910.000000	0
955.000000	0
905.000000	0
880.000000	0
955.000000	0
880.000000	0
870.000000	0
915.000000	0
540.000000	0
350.000000	0
600.000000	0
300.000000	3
900.000000	0
885.000000	0
930.000000	0
955.000000	0
575.000000	0
355.000000	0
595.000000	0
330.000000	0
965.000000	0
580.000000	0
335.000000	0
665.000000	0
305.000000	0
630.000000	0
345.000000	0
925.000000	0
945.000000	0
635.000000	0
345.000000	0
570.000000	0
345.000000	0
595.000000	0
340.000000	0
945.000000	0
900.000000	0
915.000000	0
975.000000	0
935.000000	0
950.000000	0
645.000000	0
345.000000	0
935.000000	0
610.000000	0
340.000000	0
945.000000	0
575.000000	0
345.000000	0
555.000000	0
355.000000	0
565.000000	0
345.000000	0
580.000000	0
350.000000	0
895.000000	0
610.000000	0
345.000000	0
965.000000	0
610.000000	0
345.000000	0
945.000000	0
625.000000	0
345.000000	0
925.000000	0
585.000000	0
340.000000	0
955.000000	0
565.000000	0
345.000000	0
575.000000	0
335.000000	0
945.000000	0
910.000000	0
910.000000	0
610.000000	0
350.000000	0
905.000000	0
580.000000	0
335.000000	0
605.000000	0
330.000000	0
910.000000	0
590.000000	0
335.000000	0
600.000000	0
345.000000	0
550.000000	0
340.000000	0
905.000000	0
925.000000	0
895.000000	0
920.000000	0
940.000000	0
875.000000	0
880.000000	0
930.000000	0
940.000000	0
925.000000	0
975.000000	0
950.000000	0
605.000000	0
315.000000	0
950.000000	0
655.000000	0
340.000000	0
925.000000	0
965.000000	0
975.000000	0
905.000000	0
650.000000	0
305.000000	0
985.000000	0
935.000000	0
950.000000	0
615.000000	0
335.000000	0
925.000000	0
630.000000	0
330.000000	0
970.000000	0
605.000000	0
330.000000	0
680.000000	0
315.000000	0
615.000000	0
345.000000	0
590.000000	0
350.000000	0
590.000000	0
340.000000	0
585.000000	0
350.000000	0
570.000000	0
340.000000	0
590.000000	0
355.000000	0
550.000000	0
340.000000	0
635.000000	0
315.000000	0
960.000000	0
920.000000	0
985.000000	0
975.000000	0
615.000000	0
345.000000	0
975.000000	0
955.000000	0
970.000000	0
675.000000	0
320.000000	0
585.000000	0
340.000000	0
680.000000	0
315.000000	0
980.000000	0
950.000000	0
970.000000	0
955.000000	0
575.000000	0
335.000000	0
640.000000	0
305.000000	0
960.000000	0
565.000000	0
330.000000	0
630.000000	0
310.000000	0
940.000000	0
575.000000	0
340.000000	0
950.000000	0
1005.000000	0
905.000000	0
950.000000	0
1000.000000	0
965.000000	0
595.000000	0
350.000000	0
950.000000	0
610.000000	0
350.000000	0
895.000000	0
630.000000	0
940.000000	0
880.000000	0
675.000000	0
270.000000	3
970.000000	0
645.000000	0
340.000000	0
645.000000	0
350.000000	0
890.000000	0
895.000000	0
890.000000	0
895.000000	0
510.000000	0
335.000000	0
515.000000	0
330.000000	0
870.000000	0
870.000000	0
880.000000	0
855.000000	0
550.000000	0
335.000000	0
545.000000	0
330.000000	0
915.000000	0
515.000000	0
335.000000	0
565.000000	0
335.000000	0
565.000000	0
335.000000	0
900.000000	0
860.000000	0
540.000000	0
340.000000	0
910.000000	0
900.000000	0
895.000000	0
880.000000	0
930.000000	0
565.000000	0
340.000000	0
855.000000	0
895.000000	0
945.000000	0
535.000000	0
340.000000	0
840.000000	0
540.000000	0
340.000000	0
600.000000	0
300.000000	3
565.000000	0
335.000000	0
860.000000	0
560.000000	0
335.000000	0
565.000000	0
335.000000	0
555.000000	0
340.000000	0
905.000000	0
610.000000	0
310.000000	0
870.000000	0
500.000000	0
340.000000	0
865.000000	0
900.000000	0
875.000000	0
925.000000	0
965.000000	0
535.000000	0
345.000000	0
600.000000	0
300.000000	0
615.000000	0
345.000000	0
920.000000	0
955.000000	0
1000.000000	0
900.000000	0
905.000000	0
935.000000	0
575.000000	0
340.000000	0
895.000000	0
635.000000	0
305.000000	0
980.000000	0
605.000000	0
340.000000	0
1020.000000	0
990.000000	0
900.000000	0
925.000000	0
630.000000	0
330.000000	0
930.000000	0
665.000000	0
305.000000	0
965.000000	0
920.000000	0
975.000000	0
985.000000	0
905.000000	0
975.000000	0
640.000000	0
350.000000	0
965.000000	0
1035.000000	0
960.000000	0
605.000000	0
335.000000	0
635.000000	0
345.000000	0
605.000000	0
355.000000	0
960.000000	0
1015.000000	0
980.000000	0
645.000000	0
350.000000	0
970.000000	0
630.000000	0
345.000000	0
670.000000	0
310.000000	0
610.000000	0
340.000000	0
615.000000	0
340.000000	0
1000.000000	0
635.000000	0
355.000000	0
950.000000	0
645.000000	0
340.000000	0
970.000000	0
935.000000	0
970.000000	0
635.000000	0
355.000000	0
955.000000	0
715.000000	0
310.000000	0
995.000000	0
975.000000	0
1015.000000	0
1000.000000	0
1005.000000	0
1025.000000	0
965.000000	0
995.000000	0
970.000000	0
930.000000	0
650.000000	0
310.000000	0
640.000000	0
345.000000	0
930.000000	0
610.000000	0
350.000000	0
945.000000	0
580.000000	0
335.000000	0
670.000000	0
315.000000	0
960.000000	0
575.000000	0
335.000000	0
625.000000	0
315.000000	0
975.000000	0
830.000000	0
855.000000	0
900.000000	0
505.000000	0
345.000000	0
725.000000	0
320.000000	0
995.000000	0
675.000000	0
355.000000	0
1030.000000	0
680.000000	0
315.000000	0
1000.000000	0
1010.000000	0
955.000000	0
675.000000	0
320.000000	0
970.000000	0
930.000000	0
985.000000	0
1035.000000	0
1000.000000	0
660.000000	0
360.000000	0
995.000000	0
910.000000	0
975.000000	0
630.000000	0
340.000000	0
720.000000	0
315.000000	0
1025.000000	0
975.000000	0
915.000000	0
580.000000	0
340.000000	0
600.000000	0
365.000000	0
540.000000	0
340.000000	0
950.000000	0
1050.000000	0
665.000000	0
370.000000	0
990.000000	0
1050.000000	0
1045.000000	0
615.000000	0
340.000000	0
675.000000	0
345.000000	0
1025.000000	0
960.000000	0
970.000000	0
655.000000	0
310.000000	0
590.000000	0
330.000000	0
625.000000	0
325.000000	0
990.000000	0
930.000000	0
655.000000	0
310.000000	0
1040.000000	0
620.000000	0
360.000000	0
665.000000	0
320.000000	0
920.000000	0
545.000000	0
355.000000	0
935.000000	0
930.000000	0
920.000000	0
945.000000	0
980.000000	0
925.000000	0
985.000000	0
570.000000	0
345.000000	0
910.000000	0
585.000000	0
350.000000	0
565.000000	0
345.000000	0
965.000000	0
650.000000	0
360.000000	0
590.000000	0
340.000000	0
1035.000000	0
1005.000000	0
965.000000	0
1010.000000	0
985.000000	0
595.000000	0
360.000000	0
975.000000	0
1005.000000	0
625.000000	0
340.000000	0
1015.000000	0
960.000000	0
960.000000	0
685.000000	0
310.000000	0
615.000000	0
340.000000	0
925.000000	0
655.000000	0
350.000000	0
985.000000	0
940.000000	0
955.000000	0
630.000000	0
350.000000	0
550.000000	0
345.000000	0
935.000000	0
995.000000	0
595.000000	0
350.000000	0
1000.000000	0
1060.000000	0
1065.000000	0
595.000000	0
350.000000	0
955.000000	0
560.000000	0
345.000000	0
880.000000	0
640.000000	0
360.000000	0
640.000000	0
345.000000	0
680.000000	0
340.000000	0
1055.000000	0
645.000000	0
345.000000	0
1015.000000	0
670.000000	0
350.000000	0
570.000000	0
355.000000	0
640.000000	0
350.000000	0
1015.000000	0
955.000000	0
715.000000	0
305.000000	0
740.000000	0
315.000000	0
960.000000	0
675.000000	0
320.000000	0
1025.000000	0
935.000000	0
995.000000	0
670.000000	0
360.000000	0
975.000000	0
985.000000	0
975.000000	0
1005.000000	0
615.000000	0
350.000000	0
1015.000000	0
1010.000000	0
955.000000	0
975.000000	0
640.000000	0
355.000000	0
575.000000	0
345.000000	0
975.000000	0
995.000000	0
900.000000	0
1030.000000	0
690.000000	0
360.000000	0
945.000000	0
665.000000	0
350.000000	0
960.000000	0
915.000000	0
690.000000	0
315.000000	0
690.000000	0
360.000000	0
965.000000	0
625.000000	0
355.000000	0
615.000000	0
355.000000	0
905.000000	0
975.000000	0
590.000000	0
365.000000	0
925.000000	0
865.000000	0
530.000000	0
345.000000	0
880.000000	0
930.000000	0
515.000000	0
340.000000	0
530.000000	0
335.000000	0
555.000000	0
345.000000	0
515.000000	0
340.000000	0
875.000000	0
570.000000	0
350.000000	0
875.000000	0
870.000000	0
625.000000	0
340.000000	0
615.000000	0
340.000000	0
580.000000	0
335.000000	0
975.000000	0
985.000000	0
910.000000	0
955.000000	0
600.000000	0
355.000000	0
545.000000	0
355.000000	0
940.000000	0
630.000000	0
365.000000	0
895.000000	0
785.000000	0
720.000000	0
520.000000	0
290.000000	3
940.000000	0
715.000000	0
305.000000	0
685.000000	0
350.000000	0
1040.000000	0
975.000000	0
1035.000000	0
645.000000	0
350.000000	0
620.000000	0
350.000000	0
570.000000	0
340.000000	0
950.000000	0
995.000000	0
980.000000	0
920.000000	0
940.000000	0
960.000000	0
1000.000000	0
590.000000	0
345.000000	0
905.000000	0
560.000000	0
345.000000	0
910.000000	0
615.000000	0
355.000000	0
565.000000	0
340.000000	0
950.000000	0
620.000000	0
345.000000	0
965.000000	0
855.000000	0
510.000000	0
345.000000	0
545.000000	0
335.000000	0
780.000000	0
465.000000	0
335.000000	0
555.000000	0
335.000000	0
1015.000000	0
610.000000	0
350.000000	0
990.000000	0
710.000000	0
355.000000	0
620.000000	0
345.000000	0
920.000000	0
970.000000	0
980.000000	0
595.000000	0
335.000000	0
660.000000	0
350.000000	0
645.000000	0
340.000000	0
945.000000	0
975.000000	0
995.000000	0
935.000000	0
605.000000	0
340.000000	0
995.000000	0
660.000000	0
345.000000	0
960.000000	0
610.000000	0
350.000000	0
960.000000	0
965.000000	0
535.000000	0
355.000000	0
555.000000	0
345.000000	0
985.000000	0
935.000000	0
635.000000	0
365.000000	0
680.000000	0
315.000000	0
625.000000	0
340.000000	0
970.000000	0
625.000000	0
345.000000	0
960.000000	0
570.000000	0
345.000000	0
995.000000	0
650.000000	0
345.000000	0
975.000000	0
1005.000000	0
710.000000	0
340.000000	0
1020.000000	0
710.000000	0
350.000000	0
1060.000000	0
1045.000000	0
960.000000	0
605.000000	0
340.000000	0
1005.000000	0
1045.000000	0
1035.000000	0
760.000000	0
350.000000	0
675.000000	0
340.000000	0
710.000000	0
310.000000	0
695.000000	0
350.000000	0
945.000000	0
985.000000	0
1010.000000	0
955.000000	0
710.000000	0
315.000000	0
975.000000	0
620.000000	0
345.000000	0
625.000000	0
345.000000	0
570.000000	0
345.000000	0
870.000000	0
965.000000	0
845.000000	0
825.000000	0
890.000000	0
895.000000	0
970.000000	0
1010.000000	0
925.000000	0
605.000000	0
350.000000	0
955.000000	0
955.000000	0
1025.000000	0
980.000000	0
655.000000	0
305.000000	0
1005.000000	0
945.000000	0
970.000000	0
1055.000000	0
975.000000	0
690.000000	0
320.000000	0
1010.000000	0
950.000000	0
985.000000	0
985.000000	0
970.000000	0
655.000000	0
305.000000	0
1010.000000	0
1005.000000	0
640.000000	0
320.000000	0
605.000000	0
340.000000	0
695.000000	0
310.000000	0
985.000000	0
1000.000000	0
985.000000	0
640.000000	0
350.000000	0
890.000000	0
460.000000	0
330.000000	0
410.000000	0
330.000000	0
800.000000	0
535.000000	0
335.000000	0
790.000000	0
305.000000	0
1130.000000	0
640.000000	0
360.000000	0
1020.000000	0
1005.000000	0
535.000000	0
340.000000	0
620.000000	0
365.000000	0
890.000000	0
880.000000	0
650.000000	0
310.000000	0
1045.000000	0
590.000000	0
345.000000	0
980.000000	0
990.000000	0
900.000000	0
960.000000	0
945.000000	0
890.000000	0
940.000000	0
625.000000	0
350.000000	0
565.000000	0
340.000000	0
600.000000	0
345.000000	0
555.000000	0
335.000000	0
565.000000	0
355.000000	0
595.000000	0
340.000000	0
635.000000	0
340.000000	0
900.000000	0
605.000000	0
350.000000	0
660.000000	0
310.000000	0
965.000000	0
965.000000	0
650.000000	0
300.000000	3
940.000000	0
